#MPRN: 10005282085
Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
2024-11-15,0.428,0.65,0.4775,0.6795,4.067,4.4095,4.1955,4.264,4.1825,4.2235,3.9365,1.5875,0.0095,0.011,0.077,0.304,0.0555,0.051,0.0495,0.058,0.0735,0.053,0.452,0.534,0.035,0.071,0.2865,0.9895,0.397,0.247,0.441,0.3155,0.921,1.8675,0.922,1.9175,1.607,1.793,1.609,0.8915,0.9695,1.342,0.935,0.691,0.8795,0.7755,0.5485,0.6015
2024-11-16,0.4775,0.614,1.0405,0.747,4.498,4.4225,4.2595,4.0985,4.238,4.1425,3.871,1.6,0.007,0.008,0.0065,0.0105,0.0645,0.338,0.2645,0.089,0.051,0.6495,0.1895,0.52,0.042,0.0535,0.172,0.536,0.651,0.713,1.765,1.1385,0.798,0.8205,0.861,1.4685,1.6575,1.108,1.248,1.403,1.311,1.2145,1.262,1.411,1.5985,1.2775,0.9655,0.939
2024-11-17,0.9615,1.2485,0.9355,1.484,4.5885,4.63,4.601,4.6105,4.7645,4.841,3.9865,1.9865,0.0135,0.014,0.0145,0.014,0.035,0.056,0.052,0.053,0.0575,0.034,0.1845,0.114,0.141,0.171,0.3185,0.3645,0.57,0.8685,0.639,0.725,0.762,1.236,2.4615,2.2675,1.772,1.3395,1.2715,1.6135,1.384,1.567,1.52,2.0165,1.7165,1.434,1.438,1.4615
2024-11-18,1.377,1.5605,1.186,1.5905,5.0165,4.6195,4.8085,4.737,4.868,4.828,4.541,2.174,0.011,0.199,0.2205,0.4745,0.2315,1.395,1.57,1.577,1.6595,1.3215,1.127,0.946,1.6305,2.0815,2.0325,2.3395,2.4625,2.264,1.9195,2.572,1.43,1.0795,1.1835,1.089,0.9925,1.762,1.268,1.198,1.1935,1.2845,1.4195,1.205,1.082,1.353,1.3165,1.3135
2024-11-19,1.073,1.396,1.644,1.252,3.54,3.5075,3.4955,3.4995,3.5235,3.4935,3.494,3.4985,1.1505,1.4415,1.8775,1.51,2.3345,2.4335,2.5015,2.4545,2.868,2.6535,2.3165,2.1085,2.3395,2.1465,2.6055,3.4935,2.637,2.9615,1.8345,1.4345,1.775,2.102,1.858,1.9065,2.597,1.8945,2.2275,2.3255,2.09,1.962,1.905,2.0285,2.0905,1.9485,2.049,1.799
2024-11-20,2.9935,2.309,2.113,1.767,4.0825,3.8065,4.141,4.053,4.0805,4.198,4.1485,3.6115,2.401,2.2085,2.2015,1.912,3.292,2.8455,1.9055,2.278,1.741,1.9115,1.755,1.791,1.112,0.0635,0.053,0.0615,0.06,0.0525,0.135,0.515,2.681,1.8965,1.5975,3.1575,2.961,2.0215,2.056,2.0195,1.879,1.7505,2.899,1.714,1.8325,2.0635,1.605,1.9995
2024-11-21,1.707,1.8975,1.9155,2.6835,5.834,5.6325,5.63,5.567,5.7535,5.772,4.656,4.0535,0.0255,0.4945,0.906,0.653,1.815,2.5165,1.636,1.977,1.364,1.406,1.6465,1.6425,2.372,1.866,1.8625,2.211,2.254,1.971,1.804,1.8265,2.175,1.544,1.52,1.6165,1.6215,1.7965,1.6075,1.5405,1.831,1.602,1.634,1.43,1.5665,1.578,2.0375,1.7905
2024-11-22,1.94,1.9525,1.712,1.7385,5.2315,5.3515,5.233,5.7025,5.2185,5.361,3.8465,3.7805,0.0345,0.274,0.3495,0.5725,1.3755,2.381,1.5225,0.8915,0.067,1.1095,1.5635,0.854,1.2995,1.537,1.7395,1.5775,1.5255,0.974,1.091,1.325,1.761,1.8985,2.0105,2.646,1.5,1.645,1.954,1.76,3.202,3.9465,3.8885,3.823,3.6815,4.05,3.7545,3.6625
2024-11-23,3.699,3.5505,3.73,3.607,3.187,3.5655,3.7605,3.3995,3.315,3.3245,3.1245,3.0755,0.64,0.6175,0.707,0.931,0.885,0.765,0.5605,0.7695,0.548,0.5415,1.488,1.318,0.5335,0.601,0.3755,0.667,0.5275,1.7785,0.7975,0.3755,0.3225,0.437,0.5625,0.672,0.68,0.847,0.591,0.6445,0.624,0.7345,0.646,1.301,1.109,0.653,0.359,0.508
2024-11-24,0.3915,0.565,0.404,0.569,2.528,2.7825,2.7195,2.734,2.8315,3.007,3.235,2.9355,0.543,0.703,0.7195,0.9005,0.7605,0.7635,1.552,1.4695,1.137,0.974,0.056,0.035,0.0815,0.064,0.0495,0.053,0.111,1.266,0.592,0.698,0.74,0.848,0.7665,1.049,1.3115,1.453,1.4565,1.0975,1.3675,2.175,2.194,1.6465,1.1225,1.3635,0.816,0.69
2024-11-25,0.8635,0.653,0.8205,0.7725,4.3965,4.422,4.81,4.7015,4.622,4.538,3.082,3.03,0.0155,0.0215,0.1035,0.072,0.5645,0.026,0.04,0.039,0,0.042,0.053,0.253,0.8835,0.215,0.094,0.209,0.508,0.7,0.7015,0.895,1.3275,0.8455,0.786,0.7545,0.687,1.437,1.1625,1.003,1.2735,1.3355,1.2265,0.9935,1.543,0.9325,0.8685,1.0415
2024-11-26,1.4,1.252,1.734,1.27,5.175,5.1085,5.0645,5.3735,5.14,4.786,4.5605,3.263,0.0155,0.0205,0.155,0.0545,0.645,0.055,0.0485,0.0515,0.0025,0.015,0.0515,0.0265,0.037,0.0065,0.025,0.1325,1.071,0.97,1.173,1.2665,1.689,1.65,1.6045,1.397,1.703,1.364,1.7635,2.651,1.911,2.047,2.2835,2.0245,1.833,1.814,1.4245,2.434
2024-11-27,3.0375,2.2105,1.2995,1.4155,5.932,5.3075,5.5325,5.416,5.369,5.2035,4.88,3.66,0.0205,0.189,0.578,0.056,1.3695,1.0775,1.559,0.461,0,0.083,0.2745,0.0475,0.3515,0.267,0.2,0.8425,0.8465,1.395,0.957,1.2665,1.593,1.609,1.6765,1.4965,1.539,1.5915,2.5735,2.134,2.6725,2.07,2.2135,2.188,1.5425,1.4485,1.6065,1.3025
2024-11-28,1.364,1.252,1.63,1.362,5.825,5.3195,5.767,5.5735,4.9285,5.1555,3.865,3.4275,0.016,0.0285,0.309,0.1845,0.2395,0.0555,0.047,0.3245,0.4145,0.2175,0.117,0.3275,0.743,0.9955,0.8555,0.7815,0.9595,0.841,0.9125,1.5005,1.919,1.191,0.5955,1.3885,2.1915,0.9125,1.2135,0.982,1.3175,1.6055,0.9605,0.8395,0.762,0.7665,0.7115,0.898
2024-11-29,0.8805,1.1855,0.4775,0.5135,4.3485,4.6785,4.728,4.645,4.3635,4.3105,3.8635,2.7615,0.015,0.0175,0.064,0.1505,0.766,0.013,0.0115,0.015,0.0145,0.013,0.021,0.014,0.047,0.038,0.443,0.5705,0.3745,0.2275,0.3945,0.328,0.46,1.396,1.505,1.249,1.3045,2.054,0.8675,0.7785,0.8215,2.0325,1.2035,0.579,0.6065,0.4755,0.519,0.5975
2024-11-30,0.434,0.5105,0.4305,0.426,4.327,4.3615,4.3065,4.4245,4.402,4.276,4.03,2.851,0.0145,0.0115,0.015,0.015,0.02,0.0425,0.0545,0.03,0.05,0.027,0.034,0.07,0.0475,0.083,0.0205,0.0735,0.0375,0.04,0.2255,0.2415,0.477,0.383,0.5155,0.3255,0.583,0.7025,1.454,0.5515,0.8705,1.105,1.107,0.616,0.476,0.569,0.362,0.512
2024-12-01,0.263,0.4235,0.241,0.5455,3.998,3.9965,4.128,4.6565,4.098,4.1775,3.5225,2.565,0.015,0.0115,0.011,0.012,0.0125,0.186,0.0855,0.095,0,0.0365,0.013,0.033,0.0405,0.0175,0.0575,0.035,0.016,0.009,0.013,0.014,0.0105,0.0135,0.1645,1.4965,2.586,2.02,1.9715,1.329,1.776,1.23,1.2865,1.2515,1.888,1.313,0.6325,0.7155
2024-12-02,0.5935,0.707,0.556,0.832,4.691,5.1115,5.3125,5.1645,4.917,4.614,4.098,3.161,0.0165,0.015,0.0585,0.164,0.4205,0.0515,0.054,0.048,0,0.001,0.0225,0.0155,0.2655,0.1645,0.436,1.1495,0.798,0.9305,0.9695,1.3285,1.119,0.795,0.8975,0.786,0.826,1.2935,2.852,1.686,1.576,1.613,1.6605,1.4905,2.036,1.6215,1.306,1.2465
2024-12-03,1.3205,1.253,1.2105,1.39,5.732,5.5075,5.85,5.598,6.2555,6.002,5.295,4.055,0.3755,0.138,0.921,0.5685,1.9895,1.313,1.917,0.8425,0.685,0.807,0.817,0.828,1.4045,0.4385,0.63,1.0755,0.7655,0.5575,1.2065,0.895,0.915,0.818,0.6905,1.2495,0.969,0.7415,1.166,1.117,1.198,1.1145,1.0455,1.06,0.8525,0.873,0.82,0.8685
2024-12-04,1.3515,0.9115,0.6955,0.8115,4.9625,4.8095,5.3675,5.361,5.3215,5.4085,4.254,3.5605,0.013,0.0195,0.806,0.3965,0.4125,0.473,0.675,0.5105,0.394,0.435,0.231,0.2105,0.31,0.4195,0.546,0.572,0.7735,0.457,0.465,1.6835,2.311,0.657,0.573,1.488,1.5795,2.0435,1.5475,1.1245,0.888,1.3115,0.8965,0.6765,0.65,0.6135,0.4485,0.6445
2024-12-05,0.5365,0.452,0.602,0.572,4.4525,4.371,4.604,4.5485,4.5395,4.5595,3.8135,2.928,0.013,0.075,0.244,0.3905,0.1885,0.0575,0.0835,0.684,0.479,0.3495,0.372,0.2605,0.351,0.3425,0.419,0.839,0.6905,0.538,1.8495,1.0835,0.6925,1.1825,0.82,1.1025,1.099,1.195,1.7895,1.1835,1.125,1.6475,1.621,1.12,1.0285,0.8355,0.8075,0.74
2024-12-06,0.7905,0.922,0.8845,0.8285,4.826,4.8005,5.6105,4.891,4.6515,2.516,1.5755,0.9485,0.011,0.0105,0.0105,0.0885,0.212,0.1095,0.078,0.054,0.195,0.9685,1.379,1.3835,1.597,1.3605,1.005,1.348,1.224,0.6885,0.778,0.8495,0.9515,1.169,1.883,1.2715,1.2225,1.172,1.247,1.2345,1.4175,1.2945,1.678,1.351,0.795,0.606,0.6655,0.6365
2024-12-07,1.628,0.6895,0.839,0.96,2.7905,2.504,2.8225,2.4805,2.6425,2.5395,1.9705,1.073,0.0085,0.0115,0.0105,0.012,0.015,0.0125,0.0155,0.0185,0.0185,1.135,0.8515,0.5995,0.7125,0.597,1.624,1.269,1.33,0.98,0.987,1.204,1.3875,1.087,1.363,1.6035,1.488,1.6685,2.512,2.339,1.9625,1.8695,1.468,1.362,1.4775,1.2825,1.472,1.485
2024-12-08,0.95,0.946,1.403,0.9545,5.305,4.872,5.298,5.839,4.0815,2.928,2.278,1.2635,0.013,0.016,0.0155,0.0135,0.0135,0.012,0.2205,0.233,0.381,0.1045,0.969,0.55,0.375,0.7615,0.932,0.849,0.8735,1.057,1.021,1.1285,1.4385,1.834,2.1275,0.967,0.993,1.3165,1.8,1.5325,2.2935,2.204,2.031,1.63,1.4905,0.966,0.942,0.8975
2024-12-09,0.88,0.9235,0.763,0.887,2.8505,3.329,2.8465,3.101,2.5935,2.578,2.076,0.9605,0.013,0.0125,0.011,0.51,0.06,0.053,0.0545,0.0525,0.052,1.0495,0.5725,0.4325,0.905,0.865,0.666,0.7845,0.806,1.1665,1.46,1.033,0.9915,0.8645,1.1095,0.7445,0.757,2.214,1.67,1.452,1.201,1.2765,1.1895,1.3375,1.2525,1.1125,1.1025,0.9905
2024-12-10,0.893,1.12,1.1915,1.21,4.9365,4.7635,5.1865,4.8305,5.031,4.83,4.3515,3.556,0.0525,0.0535,0.1035,0.2595,0.0895,0.0565,0.054,0.332,0.435,0.3685,0.2995,0.348,0.727,0.5315,0.489,0.6085,0.8625,0.7005,1.4355,1.3075,1.1585,0.929,0.754,0.7615,1.8825,1.198,1.843,1.3105,1.2435,1.479,1.147,1.0875,0.978,0.8655,1.2795,0.724
2024-12-11,0.7445,0.687,0.643,0.775,2.755,2.5765,3.2205,2.4865,2.4085,2.546,2.029,0.9275,0.014,0.017,0.1805,0.0545,0.058,0.0785,0.0525,0.0515,0.3425,0.5475,0.537,0.535,0.954,0.8055,0.692,1.065,1.1185,0.8635,0.81,0.8355,0.998,0.8215,0.9055,1.18,1.811,0.918,1.643,1.3365,1.8895,1.3345,1.3185,1.9845,2.896,1.131,0.903,0.881
2024-12-12,0.8895,0.8435,0.8485,1.0455,4.992,4.7385,5.062,4.8345,4.837,4.8095,4.458,3.2165,0.0135,0.0135,0.03,0.214,0.056,0.0555,0.051,0.176,0.5485,0.4785,0.576,0.567,1.032,0.745,0.6675,1.1805,1.0785,1.263,1.097,1.421,1.0625,0.9245,0.7595,0.7165,0.8215,0.7665,1.625,1.5285,1.111,1.333,1.451,1.4405,1.1605,1.0645,0.9805,1.0465
2024-12-13,1.2485,0.8425,0.786,0.9295,4.89,4.596,4.959,4.7935,4.6965,4.833,4.094,3.024,0.0155,0.039,0.0515,0.1255,0.1745,0.0565,0.0285,0.015,0.546,0.451,0.4415,0.576,0.727,0.4685,0.5795,0.703,0.71,0.774,0.847,1.0085,0.947,0.85,1.5175,1.487,0.879,1.3295,1.827,1.896,1.435,1.0505,1.0775,0.8,0.841,0.8375,0.843,1.114
2024-12-14,0.8085,0.9585,1.0605,1.063,4.9785,4.7035,5.094,4.862,4.873,4.974,4.0235,3.1485,0.0145,0.0155,0.0145,0.0165,0.2195,0.1815,0.329,0.555,0.397,0.469,0.3415,0.593,0.852,0.4085,0.572,0.996,0.6535,0.7065,0.573,0.61,0.782,0.9365,1.0175,0.9245,1.267,0.9555,1.337,0.945,1.323,0.9685,0.7795,0.77,0.68,0.734,0.669,0.7215
2024-12-15,1.3565,0.575,0.858,1.0125,4.67,4.328,4.415,4.32,4.34,4.321,3.5805,2.648,0.0085,0.0095,0.0095,0.0085,0.01,0.0085,0.026,0.1355,0.249,0.076,0.055,0.051,0.05,0.0505,0.05,0.0515,0.0105,0.0175,0.5465,0.675,1.0815,0.5455,0.947,0.7465,0.5985,0.819,0.974,1.301,0.9985,1.3925,0.98,1.446,1.0005,0.8385,0.864,0.7425
2024-12-16,0.5745,0.704,1.0765,0.9095,4.5485,4.5715,4.6015,4.527,4.501,4.508,4.0115,2.8675,0.011,0.1685,0.1805,0.2965,0.0815,0.058,0.0495,0.051,0.0525,0.0495,0.05,0.0535,0.438,0.438,0.3835,0.7365,0.644,0.6435,0.719,1.128,0.73,0.646,0.627,0.6335,0.64,0.833,0.896,0.932,0.896,0.834,0.8485,0.8235,0.8005,0.708,0.749,0.857
2024-12-17,1.161,1.1105,0.957,1.0615,4.4635,4.4905,4.7215,4.3245,4.322,4.3625,4.0265,2.666,0.0135,0.0875,0.088,0.0515,0.2235,0.056,0.052,0.05,0.5745,0.5585,0.328,0.3045,0.329,0.117,0.341,0.822,0.947,1.3775,1.522,0.8485,0.851,0.752,0.9735,2.171,0.8855,0.861,1.1835,0.586,1.188,1.5915,1.4315,1.074,0.6225,0.697,1.158,0.5485
2024-12-18,0.4475,0.564,0.404,0.7865,4.2045,4.506,4.2575,4.406,4.232,4.386,3.8625,2.886,0.0145,0.0085,0.051,0.1265,0.0575,0.048,0.048,0.048,0.0485,0.0465,0.047,0.0485,0.4195,0.346,0.4055,0.8225,0.58,0.7155,1.4155,0.9385,0.884,1.1895,1.0905,1.5915,2.4095,0.979,1.141,1.4495,1.755,1.62,1.1145,1.1905,1.2145,1.003,1.075,1.2005
2024-12-19,1.413,1.2965,1.229,1.4035,4.9935,5.1075,4.8335,5.715,4.867,4.9915,4.5885,3.504,0.0205,0.1435,0.549,0.881,1.0315,1.6345,1.2615,1.2125,0.9425,0.594,1.0755,2.9055,1.332,1.5405,1.194,1.138,1.142,1.166,1.2235,1.28,1.352,1.137,1.169,1.199,1.4115,1.5235,1.5895,1.881,2.0275,1.64,1.5345,1.516,1.5335,1.5525,1.4325,1.5345
2024-12-20,1.297,1.3515,1.2955,1.4225,4.818,4.925,5.24,5.209,4.9025,5.035,4.361,3.354,0.0115,0.0135,0.0585,0.0615,0.055,0.0525,0.2585,0.8725,0.6875,0.8135,0.6385,0.341,0.293,1.488,1.7485,0.7745,1.2435,0.569,0.6235,0.7005,0.7645,1.404,2.0175,1.864,2.812,2.1815,1.299,1.1695,1.302,1.5175,1.3025,0.968,0.909,0.823,0.8545,0.846
2024-12-21,0.7875,0.7915,0.806,1.0245,4.446,4.375,4.4865,4.4695,4.5075,4.442,3.6525,2.7275,0.0125,0.0115,0.008,0.01,0.1175,0.008,0.011,0.069,0.0425,0.1235,0.187,0.217,0.064,0.3265,1.153,0.55,0.8165,0.7965,0.752,0.6875,0.73,0.8855,0.9815,0.775,0.8675,0.8465,1.109,1.134,1.996,1.567,1.641,1.5545,3.1115,2.2895,1.7565,1.537
2024-12-22,1.5945,1.458,1.751,1.7185,5.0595,5.1575,5.259,5.0925,5.1315,5.118,4.384,3.4635,0.0125,0.2455,0.1255,0.0555,0.05,2.4445,2.653,1.827,0.7385,0.261,0.6955,0.3475,0.497,0.748,0.843,0.507,0.707,0.6205,0.7745,0.9075,0.7825,0.7285,0.7325,0.7495,0.8225,0.841,1.922,1.2785,1.1505,1.3195,1.114,0.9915,0.9745,0.8685,0.8305,1.118
2024-12-23,0.8355,0.8335,1.2475,1.1005,2.963,2.5775,2.8525,2.519,2.772,2.6735,1.5915,1.0225,0.0085,0.011,0.008,0.0065,0.004,0.0035,0.0035,0.006,0.026,0.005,0.01,0.0045,0.015,0.011,0.28,0.1595,0.412,0.348,0.524,0.5565,0.42,0.565,0.4685,0.392,0.5375,0.458,0.7195,0.6055,0.909,0.5205,0.5715,0.394,0.446,0.4745,0.3875,0.3475
2024-12-24,0.478,0.437,0.33,0.6145,1.958,1.9745,1.9105,2.0185,1.9605,1.941,1.6575,0.457,0.0045,0.005,0.07,0.004,0.005,0.0035,0.0055,0.006,0.006,0.01,0.007,0.0005,0.012,0.002,0.006,0.0085,0.008,0.0055,0.008,0.0065,0.006,0.003,0.005,0.0045,0.0045,0.428,0.879,0.6035,0.592,0.539,0.498,0.383,0.601,0.3975,0.3975,0.5655
2024-12-25,0.4415,0.59,0.442,0.684,2.0215,2.065,2.1335,2.018,2.04,2.0605,1.431,0.497,0.0035,0.0675,0.0045,0.006,0.004,0.0055,0.005,0.007,0.0055,0,0.009,0.0095,0.0135,0.0065,0.0075,0.0125,0.005,0.004,0.0055,0.01,0.005,0.3975,0.475,1.025,0.5905,0.613,1.24,0.848,1.0385,0.9235,1.009,0.749,0.748,0.7265,0.751,0.7215
2024-12-26,0.7185,0.748,0.7315,0.9135,2.611,2.3815,2.7775,2.421,2.4525,2.424,1.9615,0.821,0.009,0.005,0.003,0.003,0.0025,0.0045,0.0135,0.01,0.009,0.009,0.011,0.006,0.0125,0.015,0.3875,0.445,0.4845,0.5125,0.6085,0.668,0.726,0.685,0.636,0.5395,0.653,0.63,1.159,0.829,0.8375,0.8465,0.77,0.7205,0.6395,0.6835,0.655,0.638
2024-12-27,2.1495,2.151,0.6475,0.872,2.268,2.1795,2.3605,2.2595,2.2445,2.2655,1.8325,0.758,0.006,0.002,0.008,0.003,0.008,0.0035,0.007,0.0065,0.011,0.0055,0.017,0.0065,0.0145,0.016,0.007,0.005,0.007,0.0065,0.1145,0.5965,0.629,0.622,0.573,0.555,0.581,0.529,0.9275,0.784,0.769,0.6985,0.7005,0.6465,0.5405,0.7175,0.648,0.6465
2024-12-28,0.6475,0.678,0.693,0.9505,2.7915,2.363,2.6325,2.5245,2.524,2.526,1.878,0.964,0.0085,0.0095,0.005,0.0065,0.006,0.009,0.0075,0.0025,0.003,0,0.011,0.022,0.007,0.01,0.0065,0.0095,0.004,0.008,0.1625,0.558,0.8315,0.74,0.649,0.6445,0.6505,0.6735,0.8355,0.7275,0.673,0.72,0.6445,0.53,0.6365,0.6245,0.5395,0.5825
2024-12-29,0.6165,0.8515,0.9285,0.7625,2.28,2.081,2.381,2.2265,2.1865,2.251,1.415,0.647,0.0085,0.003,0.0065,0.0055,0.007,0.004,0.011,0.0115,0.012,0.011,0.009,0.01,0.0095,0.0075,0.004,0.0065,0.01,0.0075,0.006,0.0065,0.3575,0.6055,0.5235,0.5975,0.5265,0.6095,0.8835,0.8015,0.7565,0.739,0.7375,0.6725,0.607,0.933,0.6225,0.542
2024-12-30,0.62,0.519,0.627,0.709,2.2345,2.1265,2.3025,2.277,2.2055,2.227,1.7005,0.6495,0.0075,0.003,0.007,0.0055,0.0545,0.007,0.004,0.006,0.0075,0.0095,0.0055,0.0075,0.0115,0.0105,0.012,0.0075,0.0085,0.1085,0.353,0.508,0.643,0.632,0.576,0.597,0.9785,1.7575,0.9635,0.935,0.857,1.353,0.8555,0.7945,0.7185,0.819,1.1075,1.7025
2024-12-31,1.313,0.7735,1.2925,0.799,2.146,2.076,2.216,2.1575,2.1315,2.149,1.7025,0.557,0.0115,0.013,0.011,0.007,0.005,0.0065,0.0085,0.0095,0.009,0.0075,0.0145,0.007,0.007,0.005,0.0115,0.0095,0.9795,1.692,0.5665,0.607,0.807,0.838,0.691,0.758,0.784,0.684,0.727,0.851,0.8615,0.831,0.862,0.9765,1.409,0.6695,0.796,0.756
2025-01-01,0.7225,0.679,0.675,0.9455,2.951,2.818,3.1425,3.39,2.4635,2.454,2.073,0.7845,0.0155,0.0135,0.0135,0.012,0.0125,0.013,0.011,0.575,0.9205,0.7025,0.575,0.5025,0.568,0.585,0.441,1.509,1.2675,0.906,0.95,1.539,1.147,1.28,1.121,1.776,2.0555,2.266,1.477,1.219,1.469,1.2435,1.2175,1.158,1.219,1.422,1.8325,1.307
2025-01-02,1.126,1.06,1.019,1.4155,5.507,5.19,5.7705,5.371,5.5195,5.653,4.664,3.735,0.859,0.2895,0.1625,0.1155,1.4145,3.61,1.654,2.61,1.2305,0.585,0.8585,1.3365,0.9375,0.9405,1.2415,1.3265,1.9715,2.3415,1.5055,3.116,3.7935,4.086,3.9555,4.569,5.3645,5.0055,4.5195,4.242,4.889,3.935,4.0155,3.928,4.111,4.2145,3.8475,3.752
2025-01-03,3.767,3.7505,3.722,5.2715,6.33,6.291,6.783,5.562,6.0045,5.584,4.3385,3.5235,0.2475,0.1135,0.2695,1.102,2.2735,2.7605,2.1045,1.823,1.5355,0.5495,0.743,1.1925,0.9455,1.503,0.966,0.945,1.557,1.56,2.0555,2.5075,1.8265,1.8865,1.9425,1.34,1.6885,1.603,1.5845,1.4785,1.631,1.5785,1.64,2.2045,1.64,1.5055,1.4725,1.3375
2025-01-04,1.385,1.3185,1.353,1.609,5.879,5.389,5.6225,6.1105,5.822,5.314,4.2675,3.8915,0.2975,0.2765,0.686,1.1545,1.457,1.8465,1.806,1.761,1.794,1.4865,1.9805,2.0685,1.898,1.452,1.632,1.677,1.6285,1.219,1.357,1.4475,1.761,1.5605,2.1115,2.52,3.621,1.9625,1.6355,1.4325,1.769,1.9375,1.49,1.2905,1.5635,1.299,1.3255,1.5545
2025-01-05,1.6945,1.661,1.4525,1.66,4.0265,3.214,3.727,3.371,3.1635,3.1975,1.7105,1.4125,0.0655,0.021,0.1105,0.115,0.739,1.637,1.9225,2.048,1.632,1.3865,1.6735,1.6285,1.606,1.8895,1.913,1.691,1.423,1.393,1.5705,1.4425,1.627,1.511,2.1295,2.5285,2.089,2.973,1.462,2.2305,2.393,1.8785,1.893,1.289,2.251,2.3715,2.1595,1.865
2025-01-06,1.2905,1.9285,1.2625,1.3995,5.049,5.15,5.324,5.3195,5.2615,5.2755,4.1165,3.1635,0.6635,0.7245,0.434,0.572,3.141,2.1645,1.529,1.4705,0.8545,0.289,0.678,1.3175,1.394,1.347,1.45,1.309,1.631,1.3255,1.4115,1.321,2.078,1.583,1.5785,1.6525,1.4455,2.85,2.2805,2.2775,1.554,2.084,2.1665,2.008,1.8615,1.7295,1.8095,1.3695
2025-01-07,1.641,1.3415,1.251,1.4605,5.654,6.2085,6.0395,5.28,5.3375,5.2635,3.8555,3.697,0.1,0.1735,0.988,0.6855,1.399,1.85,1.7965,1.515,0.65,0.2475,1.32,1.315,1.073,1.1015,1.173,1.1385,2.0225,1.566,1.934,1.6195,2.0535,1.6045,1.824,1.78,2.2035,2.2875,2.2045,1.948,2.3045,1.9635,1.817,1.8115,2.106,1.639,1.5625,1.558
2025-01-08,1.569,1.8785,1.5555,1.589,6.875,6.9295,7.359,7.007,7.0735,6.9985,5.518,5.8395,0.767,0.1935,0.614,1.7825,2.2185,2.5525,2.0505,1.992,2.0225,1.6555,1.716,1.451,1.545,2.345,1.269,1.9955,1.8045,1.519,1.674,1.683,1.7395,1.916,1.9,2.4735,2.7415,1.656,3.444,2.303,1.7915,2.4845,2.499,2.671,2.1215,2.223,2.275,1.313
2025-01-09,1.4415,1.3865,1.801,1.5675,5.8225,5.5065,5.718,5.352,5.31,5.8255,3.837,3.759,0.377,0.188,0.4785,1.9535,5.166,5.866,4.7675,1.5675,1.734,1.5985,1.4675,1.1035,1.242,1.5485,1.3475,1.392,2.312,2.2665,1.572,1.736,1.986,1.804,2.891,3.46,2.8885,1.809,1.8515,3.767,2.705,2.3465,2.575,2.4275,2.01,1.8245,2.119,2.258
2025-01-10,1.6395,1.535,1.491,1.971,7.0245,8.0485,7.2675,6.775,7.055,7.646,5.406,5.2075,0.3155,0.1795,0.587,0.681,3.351,1.7785,1.62,1.795,1.4335,1.4035,1.371,1.1315,1.0575,0.9405,1.202,1.163,0.691,0.9105,1.0325,1.164,1.285,1.2915,1.2765,3.0075,2.2605,1.6645,1.525,1.5305,1.571,1.368,2.7675,2.689,1.235,1.1005,1.4365,1.0335
2025-01-11,0.9155,0.905,0.8925,1.104,6.2655,6.0755,6.3805,6.1835,6.23,6.139,4.864,4.4045,0.0095,0.008,0.007,0.009,0.0495,0.0065,0.601,1.5425,1.615,2.1265,1.3225,0.724,0.8475,0.971,0.6115,0.2885,0.8645,1.175,0.6695,0.649,1.0575,1.046,1.512,1.1415,1.2225,1.2145,1.5365,1.272,1.168,1.4,1.078,1.278,1.1645,1.1255,1.3585,1.1805
2025-01-12,1.334,1.476,1.104,1.248,6.456,5.9535,6.249,7.346,6.3395,6.589,5.305,4.907,0.1125,0.131,0.146,0.066,1.107,1.7705,2.004,1.4895,0.5775,0.4515,0.503,0.1745,0.412,0.6535,1.2795,0.795,1.0665,0.8775,0.617,0.6505,0.7705,0.829,0.877,1.4215,2.269,2.109,1.417,1.1525,1.153,1.3935,0.9815,1.0355,0.867,1.3805,1.6035,0.7485
2025-01-13,0.7065,0.6675,0.6405,0.8395,5.9675,6.3815,5.9105,6.5875,5.837,5.8555,4.517,2.4495,0.009,0.0095,0.1635,0.3495,0.0635,0.053,0.0245,0.1325,0.582,0.4945,0.527,0.298,0.277,0.3185,0.1185,0.524,1.1385,2.042,1.208,1.079,0.6935,0.4335,0.614,0.33,0.5755,0.482,0.7005,0.593,0.6135,0.647,0.587,0.6555,1.035,0.516,0.382,0.478
2025-01-14,0.309,0.4055,0.3935,0.562,5.624,5.539,3.082,1.802,2.014,1.895,1.3065,0.732,0.063,0.056,0.114,0.1265,0.0515,0.0565,0.0525,0.0505,0.0515,0.051,0.0385,0.003,0.069,0.0355,0.048,0.2245,0.513,0.47,0.352,0.5735,0.6505,0.675,0.8075,0.7245,1.535,1.0545,0.8235,0.8925,0.869,1.4215,1.0385,1.2015,0.8815,0.719,0.7655,0.4595
